year,stock_code,company_name,industry,industry_code,revenue,receivables,gross_profit,operating_income,total_assets,current_assets,ppe,total_liabilities,net_income,operating_cash_flow,matched_accounts,missing_optional_accounts
2019,006400,삼성SDI,Manufacturing,28202.0,10097426164132.0,2015345598328.0,2215170713526.0,462176462269.0,19852096448004.0,5181414896890.0,5426843174367.0,7191751252868.0,402366429569.0,923071632668.0,,
2020,006400,삼성SDI,Manufacturing,28202.0,11294770446035.0,1870381153317.0,2380553013075.0,671335358424.0,21534232266829.0,5657405165394.0,6128099170818.0,8175305378713.0,630966297526.0,1948820240507.0,,
2021,006400,삼성SDI,Manufacturing,28202.0,13553220248796.0,2195425598789.0,3077618179682.0,1067575600497.0,25833192996936.0,7444907068203.0,7635995590121.0,10636493682081.0,1250401560241.0,2176027358565.0,,
2022,006400,삼성SDI,Manufacturing,28202.0,20124069515854.0,2933814798893.0,4220746681810.0,1808013013202.0,30257525171127.0,9651702375329.0,8965469798907.0,13040023014999.0,2039361447986.0,2641096163726.0,,
2023,006400,삼성SDI,Manufacturing,28202.0,22708300498633.0,3402869054756.0,3981916407412.0,1633368964768.0,34038860192967.0,9187029193265.0,11893348076900.0,14131610215445.0,2066046562201.0,2103521513959.0,,
2024,006400,삼성SDI,Manufacturing,28202.0,16592248884388.0,4042229664106.0,3093563995780.0,363304463263.0,40597344536357.0,10334312926481.0,17706530246443.0,19030107423830.0,575512415979.0,-137613377776.0,,
2019,006490,프리티,Information/Communication,612.0,75277435088.0,5330644434.0,34766763373.0,4731237896.0,50718972008.0,20491662020.0,1690072299.0,25019362257.0,-24905320009.0,14529577773.0,,
2020,006490,프리티,Information/Communication,612.0,57817812934.0,7495578004.0,32626126147.0,-1005143899.0,76233775832.0,26007708190.0,3331830968.0,33050533806.0,9096422858.0,-846831414.0,,
2021,006490,프리티,Information/Communication,612.0,71665525213.0,9903414704.0,34172349118.0,-2421495654.0,109349945278.0,36939215254.0,3545044136.0,43461356421.0,5088299660.0,-3833117951.0,,
2022,006490,프리티,Information/Communication,612.0,76678321796.0,8800326738.0,34216408841.0,-1387901650.0,101183784087.0,28777159014.0,3706129865.0,38132316932.0,-7408062517.0,-1906075759.0,,
2023,006490,프리티,Information/Communication,612.0,99811312707.0,14838618371.0,46467312781.0,446804037.0,76484143419.0,27820318280.0,3601335233.0,38133734139.0,-30303127067.0,3006923204.0,,
2024,006490,프리티,Information/Communication,612.0,100534212723.0,13092283943.0,36245947707.0,-3786266549.0,90729786743.0,29113003993.0,3352989987.0,42344195202.0,2863841827.0,-6330985062.0,,
2019,006570,대림통상,Manufacturing,25993.0,183586181950.0,39582579619.0,23504675731.0,-2472635679.0,179479976890.0,102648525947.0,68960215202.0,87763774194.0,-11708648733.0,-3959507743.0,,
2020,006570,대림통상,Manufacturing,25993.0,156571762146.0,29125198138.0,19927409097.0,-6851226179.0,159653334167.0,84939874834.0,64482496235.0,83223321134.0,-12804155525.0,9846932675.0,,
2021,006570,대림통상,Manufacturing,25993.0,155229119203.0,30065242141.0,26223968892.0,2943841594.0,165802431487.0,91795559569.0,66156575305.0,89665370599.0,340647786.0,-2709490729.0,,
2022,006570,대림통상,Manufacturing,25993.0,174112262391.0,32486760073.0,34089268896.0,6951768177.0,171792618625.0,97249047327.0,63680430596.0,91462722734.0,3827885023.0,6589528416.0,,
2023,006570,대림통상,Manufacturing,25993.0,145721236338.0,27924504338.0,23076254226.0,-4932768955.0,177143797015.0,95941613928.0,66906621902.0,106152378893.0,-7955396540.0,-3173948199.0,,
2024,006570,대림통상,Manufacturing,25993.0,136965965065.0,23870804711.0,23858770158.0,-3414516400.0,162827837044.0,86589811368.0,65034666559.0,104211186452.0,-10885966867.0,-7739832676.0,,
2019,006580,대양제지공업,Manufacturing,1710.0,259449752005.0,41168942160.0,53472715857.0,32720038116.0,232064375538.0,81962413443.0,129776606327.0,84890550512.0,25691597441.0,32238970487.0,,
2020,006580,대양제지공업,Manufacturing,1710.0,214024563552.0,19589556797.0,30257790854.0,10083805244.0,238316306504.0,77858873493.0,138639673717.0,91960236055.0,3170918400.0,29864529876.0,,
2021,006580,대양제지공업,Manufacturing,1710.0,127557430851.0,16304405429.0,9017633900.0,-6712716827.0,229572919184.0,79070105121.0,126614032841.0,76146487637.0,7635959564.0,-431776734.0,,
2022,006580,대양제지공업,Manufacturing,1710.0,123341096051.0,23418057694.0,6923807447.0,-6819166436.0,222893767150.0,64280036684.0,135451801448.0,78244964652.0,-3126714334.0,11695291693.0,,
2023,006580,대양제지공업,Manufacturing,1710.0,150194757687.0,22528721664.0,13789914498.0,-2030592190.0,219280773493.0,64054073087.0,114181372922.0,77011626721.0,-1349190619.0,6985955946.0,,
2024,006580,대양제지공업,Manufacturing,1710.0,151231188273.0,22489436339.0,10108828543.0,-6769954282.0,200163892702.0,54203184926.0,106177201968.0,69037304772.0,-10087007541.0,4444991558.0,,
2019,006620,동구바이오제약,Manufacturing,212.0,125235187216.0,20680939410.0,70688302352.0,6460951367.0,132725123457.0,71900665951.0,37585679777.0,47072945035.0,15100532141.0,10139184171.0,,
2020,006620,동구바이오제약,Manufacturing,212.0,139215813984.0,17591615342.0,80617644230.0,7611427792.0,144353430476.0,72352527906.0,39657892667.0,49700619120.0,9140459253.0,7488840266.0,,
2021,006620,동구바이오제약,Manufacturing,212.0,155149210803.0,16407718708.0,92444072620.0,8139375532.0,154786339558.0,73832153640.0,38860354740.0,54662046603.0,9326592784.0,17902737946.0,,
2022,006620,동구바이오제약,Manufacturing,212.0,194987764745.0,19401652746.0,117977142280.0,17039922094.0,172059021913.0,87417110607.0,38422244795.0,69953261400.0,6613932105.0,16818885157.0,,
2023,006620,동구바이오제약,Manufacturing,212.0,215686305355.0,21449248469.0,132193320940.0,14616047952.0,191102905230.0,88364561249.0,48714098446.0,80658016725.0,11808466179.0,3585358632.0,,
2024,006620,동구바이오제약,Manufacturing,212.0,249274859206.0,21228289464.0,152029647680.0,12690585871.0,244060500384.0,107241958828.0,64992156077.0,138612886712.0,1990759749.0,17344024941.0,,
2019,006650,대한유화,Manufacturing,20111.0,2074296474936.0,196659133167.0,160344168917.0,113849235921.0,2026475125984.0,464161690311.0,1382684007353.0,247864385471.0,106342325026.0,230340535760.0,,
2020,006650,대한유화,Manufacturing,20111.0,1882733375675.0,181202523507.0,215443453136.0,170161246174.0,2127550340179.0,605231364987.0,1306275769703.0,233430644306.0,127243163832.0,303203770314.0,,
2021,006650,대한유화,Manufacturing,20111.0,2514851601517.0,184023095710.0,227130258676.0,179414039346.0,2478873031267.0,970576200263.0,1272714703108.0,449738749493.0,149935944614.0,309011528516.0,,
2022,006650,대한유화,Manufacturing,20111.0,2222070977921.0,176576848956.0,-171750118135.0,-214640345650.0,2195832515923.0,460924908665.0,1472357083116.0,333880102156.0,-149053085545.0,-47969301700.0,,
2023,006650,대한유화,Manufacturing,20111.0,2499972627941.0,216983124057.0,-11599137436.0,-62321327716.0,2196492714337.0,502070943945.0,1392794225017.0,371702112202.0,-29040720790.0,85542475449.0,,
2024,006650,대한유화,Manufacturing,20111.0,2800102662159.0,217766395625.0,-8935751574.0,-59892625042.0,2219743050345.0,628061373296.0,1261393593111.0,412100919394.0,-8528518983.0,133110723897.0,,
2019,006660,삼성공조,Manufacturing,30399.0,75226694991.0,12846150701.0,5475781431.0,-4080430800.0,258430844508.0,126689287550.0,29713830082.0,39687515520.0,5039088673.0,7349896445.0,,
2020,006660,삼성공조,Manufacturing,30399.0,63768468961.0,11639002537.0,7338243220.0,-1299934221.0,258204690029.0,154025205081.0,27653819189.0,35616240675.0,5388558395.0,9646555016.0,,
2021,006660,삼성공조,Manufacturing,30399.0,79578435154.0,15001085973.0,9956748537.0,1170697408.0,257514151759.0,158908013145.0,23038900772.0,37761206683.0,-2479562400.0,9677173848.0,,
2022,006660,삼성공조,Manufacturing,30399.0,95745353970.0,19133616188.0,19574741723.0,8737465177.0,308654791181.0,201631943530.0,86476005694.0,49783880589.0,40961799062.0,16040979673.0,,
2023,006660,삼성공조,Manufacturing,30399.0,125890836954.0,17363828487.0,18089600695.0,5439330772.0,313423840444.0,221408500077.0,75880345686.0,42256345231.0,14081133282.0,15872505201.0,,
2024,006660,삼성공조,Manufacturing,30399.0,115772504831.0,17909160817.0,18098222727.0,6481452920.0,322603910471.0,236466172407.0,73579253546.0,40059595049.0,14886364613.0,12888676426.0,,
2019,006730,서부T&D,Hospitality,551.0,127936627634.0,6875739411.0,38526274409.0,14439054070.0,1811212317672.0,111977784980.0,880662494802.0,1138808621074.0,47093632.0,37598779052.0,,
2020,006730,서부T&D,Hospitality,551.0,84757128523.0,4142693417.0,13722985950.0,-22674450439.0,1978940581579.0,196341096768.0,854379643302.0,1348674282034.0,-35216253509.0,-9604569795.0,,
2021,006730,서부T&D,Hospitality,551.0,96732675316.0,5828042306.0,30388194294.0,-5333099753.0,2058277699331.0,215834715053.0,843054077560.0,1257108421044.0,39205090996.0,8259563103.0,,
2022,006730,서부T&D,Hospitality,551.0,135281001825.0,8105764462.0,53196980647.0,19185280991.0,2065713348318.0,143107268780.0,831006468603.0,1248905018191.0,25411395953.0,38689781586.0,,
2023,006730,서부T&D,Hospitality,551.0,169161889592.0,9000151193.0,77146181161.0,37223707165.0,2347958629887.0,137986291798.0,791453583622.0,1350736615587.0,147447527705.0,49339381799.0,,
2024,006730,서부T&D,Hospitality,551.0,187479112967.0,9561194822.0,90357913913.0,47986173901.0,2894459035854.0,148092993505.0,958498136534.0,1653580260893.0,64654284400.0,62886037142.0,,
2019,006740,블루산업개발,Manufacturing,172.0,99673570313.0,13726916370.0,19312814796.0,10877241768.0,139524104885.0,54134160384.0,56985878276.0,19838156161.0,9277190837.0,7243447197.0,,
2020,006740,블루산업개발,Manufacturing,172.0,98155184916.0,15071159412.0,19772610333.0,10214173665.0,202117557861.0,72959682623.0,33849305327.0,75568184418.0,8524501268.0,11444216539.0,,
2021,006740,블루산업개발,Manufacturing,172.0,120612511549.0,12995556673.0,17121177135.0,8098496224.0,209596339151.0,85462405104.0,33659951696.0,77558898577.0,6342599451.0,11848211475.0,,
2022,006740,블루산업개발,Manufacturing,172.0,105449038864.0,11797526580.0,17097364134.0,7804011246.0,203670379646.0,54442061424.0,40617825106.0,67139875786.0,7918488493.0,12560642975.0,,
2023,006740,블루산업개발,Manufacturing,172.0,82568024475.0,8698768907.0,9963268049.0,-2992480125.0,199916289283.0,61503210872.0,42728247497.0,79693711102.0,-5653312056.0,8294362030.0,,
2024,006740,블루산업개발,Manufacturing,172.0,88112890040.0,9119682719.0,701581998.0,-13863126414.0,179264755471.0,45481972718.0,36345917076.0,73621309369.0,-21928781340.0,-14608772520.0,,
2019,006880,신송홀딩스,Wholesale/Retail,46201.0,263013506964.0,37565494810.0,24592465705.0,-309065510.0,199873920742.0,65751386377.0,17328506138.0,109231565097.0,-34342177557.0,-6548040462.0,,
2020,006880,신송홀딩스,Wholesale/Retail,46201.0,205881740065.0,9754377261.0,23582548053.0,5152838429.0,167829010357.0,30297257657.0,19421044744.0,77261903927.0,2771232829.0,15362551984.0,,
2021,006880,신송홀딩스,Wholesale/Retail,46201.0,186444266263.0,9048619782.0,23368672585.0,6867678554.0,248190231392.0,35559458848.0,16947208321.0,152906424644.0,7466832569.0,3390747294.0,,
2022,006880,신송홀딩스,Wholesale/Retail,46201.0,209403828091.0,10545198240.0,28371120343.0,8574416656.0,242350721393.0,33746274549.0,17612723069.0,146219644364.0,1577789162.0,4702412921.0,,
2023,006880,신송홀딩스,Wholesale/Retail,46201.0,193419654722.0,14229398969.0,24788651400.0,8381489448.0,242937272679.0,35061784725.0,17897914587.0,139384802130.0,8831541142.0,8514391293.0,,
2024,006880,신송홀딩스,Wholesale/Retail,46201.0,164580506815.0,13575873143.0,23954257702.0,8401885993.0,254881524377.0,44564590220.0,18524239095.0,148133972979.0,5495211137.0,2263788216.0,,
2019,006890,태경케미컬,Manufacturing,20121.0,41832103994.0,9104581790.0,11325495109.0,1191403928.0,135621494696.0,51061345533.0,34768003906.0,17130138423.0,9823097442.0,33178255365.0,,
2020,006890,태경케미컬,Manufacturing,20121.0,47060538797.0,9656488826.0,17892507206.0,7702115321.0,140679345211.0,51995383506.0,36429462828.0,16476999708.0,7734494041.0,8776365310.0,,
2021,006890,태경케미컬,Manufacturing,20121.0,54066186889.0,9934596174.0,23211426664.0,12135092981.0,160745889274.0,62264449704.0,41569496643.0,19762173299.0,10914685864.0,13387496577.0,,
2022,006890,태경케미컬,Manufacturing,20121.0,59613478497.0,11762222791.0,23317559109.0,10400584716.0,167391898805.0,66162897988.0,44435080912.0,20054166298.0,8732482523.0,10126344949.0,,
2023,006890,태경케미컬,Manufacturing,20121.0,70748221182.0,12276309678.0,31624490063.0,17877381574.0,182882306558.0,68938171478.0,58008515224.0,20900958071.0,17372104698.0,20346018057.0,,
2024,006890,태경케미컬,Manufacturing,20121.0,71116461803.0,11018520368.0,27981879966.0,13705903914.0,184309192873.0,57858386062.0,80810227378.0,20524575562.0,12630825085.0,13826143255.0,,
2019,006910,보성파워텍,Manufacturing,2511.0,111682204433.0,21322517003.0,7746847177.0,-1055100695.0,125593380240.0,72103480168.0,40278424450.0,45682119774.0,841701257.0,7288294808.0,,
2020,006910,보성파워텍,Manufacturing,2511.0,82079528683.0,12391132840.0,7517969688.0,2292499196.0,122752830210.0,72349900387.0,39090538629.0,41085325707.0,1612437284.0,16670327360.0,,
2021,006910,보성파워텍,Manufacturing,2511.0,68539018089.0,12033624106.0,4487915267.0,-1489331889.0,111540691563.0,61293242929.0,38365803956.0,19948502634.0,-926404068.0,-3675331064.0,,
2022,006910,보성파워텍,Manufacturing,2511.0,54198727500.0,12577221624.0,2111105743.0,-4492911539.0,85459436448.0,43038670089.0,30149786599.0,4681213357.0,-11114358714.0,-8831191400.0,,
2023,006910,보성파워텍,Manufacturing,2511.0,78494668722.0,11316594656.0,8422873498.0,3348741161.0,96595688915.0,52238859241.0,32581429637.0,11776051210.0,4352089861.0,11676969400.0,,
2024,006910,보성파워텍,Manufacturing,2511.0,77062181417.0,16666976073.0,10906815862.0,4824105984.0,97163663127.0,49733731902.0,34678591974.0,6898945741.0,5952224961.0,-10001822041.0,,
2019,006920,모헨즈,Manufacturing,23322.0,85683499925.0,19553163929.0,6046289728.0,735328162.0,58143098977.0,27379222052.0,16807833683.0,28936788135.0,638930042.0,-4849832253.0,,
2020,006920,모헨즈,Manufacturing,23322.0,70745703425.0,15602604435.0,5314637533.0,466957070.0,53725620047.0,25325619609.0,15493001283.0,23846128860.0,177343995.0,-386204898.0,,
2021,006920,모헨즈,Manufacturing,23322.0,72814044111.0,13365284292.0,5576739563.0,975681046.0,50427381590.0,25205142653.0,14903563861.0,20437269882.0,91870683.0,2789538236.0,,
2022,006920,모헨즈,Manufacturing,23322.0,90123541702.0,16851345305.0,8632694154.0,3561139120.0,56171310065.0,32507986227.0,13780518220.0,23319232258.0,2291376201.0,2653789457.0,,
2023,006920,모헨즈,Manufacturing,23322.0,111406314393.0,21609511332.0,17473783237.0,12140843614.0,68799934958.0,42748108084.0,14722126920.0,26596615337.0,9939969459.0,9278987358.0,,
2024,006920,모헨즈,Manufacturing,23322.0,100477953541.0,20730892683.0,11300217628.0,2730347492.0,68906078612.0,40636036141.0,16760316677.0,23729841073.0,2047974314.0,1015146183.0,,
2019,006980,우성,Manufacturing,105.0,340814645722.0,54429717558.0,54115635203.0,-3575574139.0,335926097691.0,201224628613.0,71919639379.0,162662574789.0,11867930858.0,-5928914440.0,,
2020,006980,우성,Manufacturing,105.0,388558138387.0,56608673262.0,64868566752.0,4505354168.0,313457406318.0,178368654354.0,70230778378.0,136104555814.0,5715732453.0,13629413383.0,,
2021,006980,우성,Manufacturing,105.0,480475197521.0,62879611735.0,68642436813.0,912419721.0,344617740768.0,197622310346.0,76412592634.0,172372494247.0,-5842439821.0,-34736218874.0,,
2022,006980,우성,Manufacturing,105.0,612322385130.0,78717453892.0,70711220865.0,-607442610.0,401969273009.0,255997620670.0,71809865207.0,228737289473.0,126061430.0,5317135403.0,,
2023,006980,우성,Manufacturing,105.0,634838094173.0,98956995990.0,83753588641.0,5680812539.0,425327563943.0,248068670570.0,97882645865.0,242808033710.0,11055745204.0,10461740200.0,,
2024,006980,우성,Manufacturing,105.0,606198677648.0,95832069269.0,89858259122.0,8591748464.0,430591478194.0,243003797804.0,113233368804.0,230413176180.0,19691475361.0,19210263743.0,,
2019,007070,GS리테일,Wholesale/Retail,47122.0,9006928792999.0,420558316723.0,1942083134576.0,238835955920.0,7054847638519.0,800433640587.0,2296899538248.0,4504006759724.0,143624028195.0,804329097136.0,,
2020,007070,GS리테일,Wholesale/Retail,47122.0,8862318939407.0,397944913374.0,1831295803615.0,252567215539.0,7177767175769.0,923271551810.0,2298889241913.0,4510588585251.0,154521822927.0,805979740330.0,,
2021,007070,GS리테일,Wholesale/Retail,47122.0,9765695333837.0,627333998951.0,2226263693966.0,208469084873.0,9455972982478.0,1183932817746.0,2734686907003.0,5041586937987.0,801275553361.0,714852180204.0,,
2022,007070,GS리테일,Wholesale/Retail,47122.0,11226428523558.0,566158831666.0,2869453965536.0,245131973064.0,9832423124845.0,1366113278315.0,2767448370922.0,5412417744683.0,47609804762.0,712510440356.0,,
